n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
17,predict,utility,12,120,16,140,Evacuate,Evacuate,with
17,predict,utility,12,120,18,140,Evacuate,Evacuate,without
18,predict,utility,12,120,16,140,Evacuate,Stay,with
18,predict,utility,12,120,18,140,Evacuate,Stay,without
18,predict,utility,12,120,16,140,Evacuate,Evacuate,with
18,predict,utility,12,120,18,145,Evacuate,Evacuate,without
19,predict,utility,14,120,18,145,Evacuate,Stay,with
19,predict,utility,14,120,18,140,Evacuate,Stay,without
19,predict,utility,14,120,18,145,Evacuate,Evacuate,with
19,predict,utility,14,120,18,140,Evacuate,Evacuate,without
20,predict,utility,12,120,16,140,Evacuate,Stay,with
20,predict,utility,12,120,18,140,Evacuate,Stay,without
20,predict,utility,12,120,16,140,Evacuate,Evacuate,with
20,predict,utility,12,120,18,140,Evacuate,Evacuate,without
