perspective,item,Blender_1,Blender_2,Coffee maker_1,Coffee maker_2,Desk lamp_1,Desk lamp_2,Kettle_1,Kettle_2,Photo Frame_1,Photo Frame_2,Radio_1,Radio_2,Sandwich maker_1,Sandwich maker_2,Sleeping bag_1,Sleeping bag_2,Table Fan_1,Table Fan_2,Toaster_1,Toaster_2,choices_1,choices_2,choices_diff,decision,forced_decision,prior,Chicken wings_1,Chicken wings_2,French fries_1,French fries_2,Fried chicken_1,Fried chicken_2,Grilled Cheeses_1,Grilled Cheeses_2,Hamburgers_1,Hamburgers_2,Mashed potatoes_1,Mashed potatoes_2,Pasta_1,Pasta_2,Pizza_1,Pizza_2,Salad_1,Salad_2,Sushi_1,Sushi_2,Apple_1,Apple_2,Banana_1,Banana_2,Cherry_1,Cherry_2,Kiwi_1,Kiwi_2,Mango_1,Mango_2,Orange_1,Orange_2,Papaya_1,Papaya_2,Pineapple_1,Pineapple_2,Strawberry_1,Strawberry_2,Watermelon_1,Watermelon_2
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Orange,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,8.0,5.0,4.0,8.0,7.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Banana,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,9.0,6.0,7.0,9.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Pineapple,Pineapple,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,5.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Pineapple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,7.0,5.0,4.0,8.0,9.0,9.0,8.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Pineapple,Apple,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Pineapple,Apple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,7.0,5.0,4.0,8.0,8.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Pineapple,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Pineapple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,7.0,5.0,4.0,8.0,9.0,9.0,8.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Mango,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,7.0,5.0,4.0,8.0,9.0,9.0,8.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,0,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,0,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,9.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,0,Strawberry,Kiwi,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,6.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,0,Strawberry,Kiwi,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,4,Watermelon,Watermelon,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,4,Watermelon,Watermelon,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,6.0,5.0,4.0,8.0,8.0,9.0,7.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,4,Watermelon,Papaya,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,4,Watermelon,Papaya,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,5.0,8.0,9.0,7.0,7.0,5.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,7.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Papaya,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Papaya,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Papaya,4,Kiwi,Kiwi,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Papaya,4,Kiwi,Kiwi,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Papaya,4,Kiwi,Papaya,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,8.0,8.0,9.0,7.0,7.0,5.0,6.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Papaya,4,Kiwi,Papaya,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,9.0,7.0,7.0,5.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Cherry,3,Watermelon,Watermelon,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Cherry,3,Watermelon,Watermelon,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Cherry,3,Watermelon,Cherry,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Cherry,3,Watermelon,Cherry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,3,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,3,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,3,Strawberry,Cherry,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,8.0,6.0,7.0,9.0,6.0,8.0,9.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,3,Strawberry,Cherry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,8.0,6.0,6.0,4.0,5.0,8.0,7.0,9.0,8.0,Radio,Kettle,0,Radio,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,9.0,6.0,3.0,4.0,6.0,8.0,7.0,9.0,8.0,Radio,Kettle,0,Radio,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,8.0,8.0,9.0,8.0,Radio,Kettle,0,Radio,Kettle,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,9.0,5.0,6.0,7.0,4.0,6.0,6.0,4.0,7.0,8.0,6.0,9.0,8.0,Radio,Kettle,0,Radio,Kettle,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,8.0,9.0,7.0,Table Fan,Blender,0,Blender,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,6.0,Table Fan,Blender,0,Table Fan,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Table Fan,Blender,0,Blender,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,7.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,2.0,8.0,7.0,9.0,5.0,Table Fan,Blender,0,Table Fan,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Toaster,Coffee maker,0,Coffee maker,Toaster,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,2.0,8.0,5.0,9.0,7.0,Toaster,Coffee maker,0,Coffee maker.,Toaster,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Toaster,Coffee maker,0,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,4.0,6.0,7.0,4.0,3.0,8.0,6.0,9.0,5.0,Toaster,Coffee maker,0,Coffee maker.,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,4.0,8.0,7.0,9.0,8.0,Blender,Kettle,1,Kettle,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,7.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,6.0,9.0,7.0,Blender,Kettle,1,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Blender,Kettle,1,Kettle,Kettle,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,7.0,8.0,6.0,9.0,7.0,Blender,Kettle,1,Blender,Kettle,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,8.0,6.0,6.0,4.0,5.0,8.0,7.0,9.0,8.0,Blender,Radio,1,Radio,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,7.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,6.0,9.0,7.0,Blender,Radio,1,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,8.0,6.0,6.0,4.0,5.0,8.0,7.0,9.0,8.0,Blender,Radio,1,Radio,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,6.0,9.0,8.0,6.0,5.0,7.0,7.0,5.0,4.0,7.0,9.0,6.0,3.0,4.0,6.0,8.0,7.0,9.0,8.0,Blender,Radio,1,Blender,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,6.0,4.0,8.0,8.0,7.0,9.0,8.0,Toaster,Sleeping bag,5,Toaster,Toaster,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,9.0,8.0,7.0,9.0,8.0,Toaster,Sleeping bag,5,Toaster,Toaster,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,6.0,4.0,8.0,8.0,7.0,9.0,8.0,Toaster,Sleeping bag,5,Toaster,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,6.0,9.0,8.0,6.0,5.0,7.0,7.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,9.0,8.0,7.0,9.0,6.0,Toaster,Sleeping bag,5,Toaster,Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Coffee maker,Sleeping bag,5,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,8.0,8.0,7.0,9.0,6.0,Coffee maker,Sleeping bag,5,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,9.0,8.0,8.0,9.0,7.0,Coffee maker,Sleeping bag,5,Coffee maker,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,9.0,8.0,7.0,9.0,6.0,Coffee maker,Sleeping bag,5,Coffee maker,Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Toaster,Photo Frame,4,Toaster,Toaster,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,7.0,8.0,5.0,9.0,8.0,Toaster,Photo Frame,4,Toaster,Toaster,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Toaster,Photo Frame,4,Toaster,Photo Frame,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,9.0,7.0,4.0,6.0,6.0,4.0,3.0,8.0,7.0,9.0,6.0,Toaster,Photo Frame,4,Toaster,Photo Frame,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,8.0,8.0,9.0,9.0,7.0,Table Fan,Sleeping bag,4,Table Fan,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,7.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,9.0,8.0,8.0,9.0,7.0,Table Fan,Sleeping bag,4,Table Fan,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,8.0,8.0,7.0,9.0,8.0,Table Fan,Sleeping bag,4,Table Fan,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,9.0,8.0,7.0,9.0,8.0,Table Fan,Sleeping bag,4,Table Fan,Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Coffee maker,Photo Frame,4,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,4.0,6.0,7.0,4.0,3.0,8.0,6.0,9.0,8.0,Coffee maker,Photo Frame,4,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0,3.0,8.0,7.0,9.0,8.0,Coffee maker,Photo Frame,4,Coffee maker,Photo Frame,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,9.0,7.0,4.0,6.0,6.0,4.0,3.0,8.0,7.0,9.0,5.0,Coffee maker,Photo Frame,4,Coffee maker,Photo Frame,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Fried chicken,Fried chicken,with,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,4.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Fried chicken.,Fried chicken,without,9.0,8.0,8.0,7.0,9.0,9.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,4.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Fried chicken,Chicken wings,with,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,4.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Fried chicken.,Chicken wings,without,9.0,9.0,8.0,8.0,9.0,7.0,7.0,6.0,9.0,9.0,6.0,5.0,8.0,8.0,9.0,9.0,6.0,4.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Hamburgers,Hamburgers,with,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,4.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Hamburgers,Hamburgers,without,9.0,8.0,8.0,7.0,9.0,9.0,7.0,6.0,9.0,9.0,6.0,5.0,8.0,8.0,9.0,9.0,6.0,4.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Hamburgers,Chicken wings,with,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,6.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Hamburgers,Chicken wings,without,9.0,8.0,8.0,7.0,9.0,9.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,4.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Hamburgers,Hamburgers,with,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,6.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Hamburgers,Hamburgers,without,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,9.0,6.0,5.0,8.0,8.0,9.0,9.0,6.0,4.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Hamburgers,Fried chicken,with,9.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,8.0,6.0,6.0,8.0,7.0,9.0,9.0,6.0,5.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Hamburgers,Fried chicken,without,9.0,8.0,8.0,7.0,9.0,9.0,7.0,6.0,9.0,8.0,6.0,5.0,8.0,7.0,9.0,9.0,6.0,4.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,
