n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
2,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
2,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
2,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
3,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
3,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
3,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
3,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
4,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
4,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
4,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
4,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
5,predict,uncertainty,14,130,16,140,Evacuate,Stay,with
5,predict,uncertainty,14,130,16,140,Evacuate,Stay,without
5,predict,uncertainty,14,130,16,145,Evacuate,Evacuate,with
5,predict,uncertainty,14,130,16,140,Evacuate,Evacuate,without
6,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
6,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
6,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
6,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
7,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
7,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
7,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
7,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
8,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
8,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
8,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
8,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
9,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
9,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
9,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
9,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
10,predict,uncertainty,14,130,16,140,Evacuate,Stay,with
10,predict,uncertainty,14,130,16,140,Evacuate,Stay,without
10,predict,uncertainty,14,130,16,140,Evacuate,Evacuate,with
10,predict,uncertainty,14,130,16,140,Evacuate,Evacuate,without
0,predict,utility,12,120,16,140,Evacuate,Stay,with
0,predict,utility,12,120,18,140,Evacuate,Stay,without
0,predict,utility,12,120,16,140,Evacuate,Evacuate,with
0,predict,utility,12,120,18,140,Evacuate,Evacuate,without
1,predict,utility,12,120,16,140,Evacuate,Stay,with
1,predict,utility,12,120,18,140,Evacuate,Stay,without
1,predict,utility,12,120,16,140,Evacuate,Evacuate,with
1,predict,utility,12,120,18,140,Evacuate,Evacuate,without
2,predict,utility,12,120,16,140,Evacuate,Stay,with
2,predict,utility,12,120,18,140,Evacuate,Stay,without
2,predict,utility,12,120,16,140,Evacuate,Evacuate,with
2,predict,utility,12,120,18,140,Evacuate,Evacuate,without
3,predict,utility,12,120,16,140,Evacuate,Stay,with
3,predict,utility,12,120,18,140,Evacuate,Stay,without
3,predict,utility,12,120,16,140,Evacuate,Evacuate,with
3,predict,utility,12,120,20,150,Evacuate,Evacuate,without
4,predict,utility,12,120,16,140,Evacuate,Stay,with
4,predict,utility,12,120,18,140,Evacuate,Stay,without
4,predict,utility,12,120,16,140,Evacuate,Evacuate,with
4,predict,utility,12,120,18,145,Evacuate,Evacuate,without
5,predict,utility,12,120,16,140,Evacuate,Stay,with
5,predict,utility,12,120,18,145,Evacuate,Stay,without
5,predict,utility,12,120,16,140,Evacuate,Evacuate,with
5,predict,utility,12,120,20,140,Evacuate,Evacuate,without
6,predict,utility,12,120,16,140,Evacuate,Stay,with
6,predict,utility,12,120,18,140,Evacuate,Stay,without
6,predict,utility,12,120,16,140,Evacuate,Evacuate,with
6,predict,utility,12,120,18,140,Evacuate,Evacuate,without
7,predict,utility,12,120,16,140,Evacuate,Stay,with
7,predict,utility,12,120,18,145,Evacuate,Stay,without
7,predict,utility,12,120,16,140,Evacuate,Evacuate,with
7,predict,utility,12,120,18,140,Evacuate,Evacuate,without
8,predict,utility,12,120,16,140,Evacuate,Stay,with
8,predict,utility,12,120,18,140,Evacuate,Stay,without
8,predict,utility,12,120,16,140,Evacuate,Evacuate,with
8,predict,utility,12,120,18,140,Evacuate,Evacuate,without
9,predict,utility,12,120,16,140,Evacuate,Stay,with
9,predict,utility,12,120,18,140,Evacuate,Stay,without
9,predict,utility,12,120,16,140,Evacuate,Evacuate,with
9,predict,utility,12,120,20,140,Evacuate,Evacuate,without
10,predict,utility,12,120,16,140,Evacuate,Stay,with
10,predict,utility,12,120,18,140,Evacuate,Stay,without
10,predict,utility,12,120,16,140,Evacuate,Evacuate,with
10,predict,utility,12,120,18,140,Evacuate,Evacuate,without
