n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
14,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
14,roleplay,better,12,120,10,100,Evacuate,Evacuate,without
15,roleplay,better,12,120,8,100,Evacuate,Stay,with
15,roleplay,better,12,120,12,100,Evacuate,Stay,without
15,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
15,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
16,roleplay,better,12,120,8,100,Evacuate,Stay,with
16,roleplay,better,12,120,8,100,Evacuate,Stay,without
16,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
16,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
17,roleplay,better,12,120,8,100,Evacuate,Stay,with
17,roleplay,better,12,120,12,100,Evacuate,Stay,without
17,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
17,roleplay,better,12,120,10,110,Evacuate,Evacuate,without
18,roleplay,better,12,120,8,100,Evacuate,Stay,with
18,roleplay,better,12,120,8,100,Evacuate,Stay,without
18,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
18,roleplay,better,12,120,10,100,Evacuate,Evacuate,without
19,roleplay,better,12,120,8,100,Evacuate,Stay,with
19,roleplay,better,12,120,8,100,Evacuate,Stay,without
19,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
19,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
20,roleplay,better,12,120,8,100,Evacuate,Stay,with
20,roleplay,better,12,120,8,100,Evacuate,Stay,without
20,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
20,roleplay,better,12,120,10,100,Evacuate,Evacuate,without
0,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
0,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
0,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
0,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
1,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
1,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
1,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
1,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
2,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
2,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
2,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
2,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
3,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
3,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
3,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
3,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
4,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
4,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
4,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
4,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
5,roleplay,uncertainty,14,120,16,140,Evacuate,Stay,with
5,roleplay,uncertainty,14,120,16,140,Evacuate,Stay,without
5,roleplay,uncertainty,14,120,16,140,Evacuate,Evacuate,with
5,roleplay,uncertainty,14,120,16,140,Evacuate,Evacuate,without
6,roleplay,uncertainty,12,120,16,140,Stay,Stay,with
6,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
6,roleplay,uncertainty,12,120,16,140,Stay,Evacuate,with
6,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
7,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
7,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
7,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
7,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
8,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
8,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
8,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
8,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
9,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
9,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
9,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
9,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
10,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
10,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
10,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
10,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
11,roleplay,uncertainty,18,120,16,140,Stay,Stay,with
11,roleplay,uncertainty,18,120,16,140,Evacuate,Stay,without
11,roleplay,uncertainty,18,120,16,140,Stay,Evacuate,with
11,roleplay,uncertainty,18,120,16,140,Evacuate,Evacuate,without
12,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
12,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
12,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
12,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
13,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
13,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
13,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
13,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
14,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
14,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
14,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
14,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
15,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
15,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
15,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
15,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
16,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
16,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
16,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
16,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
17,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
17,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
17,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
17,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
18,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
18,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
18,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
18,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
19,roleplay,uncertainty,12,120,16,140,Stay,Stay,with
19,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
19,roleplay,uncertainty,12,120,16,140,Stay,Evacuate,with
19,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
20,roleplay,uncertainty,12,120,16,140,Stay,Stay,with
20,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
20,roleplay,uncertainty,12,120,16,140,Stay,Evacuate,with
20,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
0,roleplay,utility,12,120,16,140,Evacuate,Stay,with
0,roleplay,utility,12,120,16,140,Evacuate,Stay,without
0,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
0,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
1,roleplay,utility,12,120,16,140,Evacuate,Stay,with
1,roleplay,utility,12,120,16,140,Evacuate,Stay,without
1,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
1,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
2,roleplay,utility,12,120,16,140,Evacuate,Stay,with
2,roleplay,utility,12,120,16,140,Evacuate,Stay,without
2,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
2,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
3,roleplay,utility,12,120,16,140,Stay,Stay,with
3,roleplay,utility,12,120,16,140,Evacuate,Stay,without
3,roleplay,utility,12,120,16,140,Stay,Evacuate,with
3,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
4,roleplay,utility,12,120,16,140,Evacuate,Stay,with
4,roleplay,utility,12,120,16,140,Evacuate,Stay,without
4,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
4,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
5,roleplay,utility,12,120,16,140,Evacuate,Stay,with
5,roleplay,utility,12,120,16,140,Evacuate,Stay,without
5,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
5,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
6,roleplay,utility,12,120,16,140,Evacuate,Stay,with
6,roleplay,utility,12,120,16,140,Evacuate,Stay,without
6,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
6,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
7,roleplay,utility,12,120,16,140,Evacuate,Stay,with
7,roleplay,utility,12,120,16,140,Evacuate,Stay,without
7,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
7,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
8,roleplay,utility,15,120,16,140,Stay,Stay,with
8,roleplay,utility,15,120,16,140,Evacuate,Stay,without
8,roleplay,utility,15,120,16,140,Stay,Evacuate,with
8,roleplay,utility,15,120,16,140,Evacuate,Evacuate,without
9,roleplay,utility,12,120,16,140,Evacuate,Stay,with
9,roleplay,utility,12,120,16,140,Evacuate,Stay,without
9,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
9,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
10,roleplay,utility,12,90,16,140,Evacuate,Stay,with
10,roleplay,utility,12,90,18,150,Evacuate,Stay,without
10,roleplay,utility,12,90,16,140,Evacuate,Evacuate,with
10,roleplay,utility,12,90,16,140,Evacuate,Evacuate,without
11,roleplay,utility,12,120,16,140,Evacuate,Stay,with
11,roleplay,utility,12,120,16,140,Evacuate,Stay,without
11,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
11,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
12,roleplay,utility,12,120,16,140,Evacuate,Stay,with
12,roleplay,utility,12,120,16,140,Evacuate,Stay,without
12,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
12,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
13,roleplay,utility,12,120,16,140,Evacuate,Stay,with
13,roleplay,utility,12,120,16,140,Evacuate,Stay,without
13,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
13,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
14,roleplay,utility,12,120,16,140,Evacuate,Stay,with
14,roleplay,utility,12,120,16,140,Evacuate,Stay,without
14,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
14,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
15,roleplay,utility,12,120,16,140,Evacuate,Stay,with
15,roleplay,utility,12,120,16,140,Stay,Stay,without
15,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
15,roleplay,utility,12,120,16,140,Stay,Evacuate,without
16,roleplay,utility,12,120,16,140,Evacuate,Stay,with
16,roleplay,utility,12,120,16,140,Stay,Stay,without
16,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
16,roleplay,utility,12,120,16,140,Stay,Evacuate,without
17,roleplay,utility,12,120,16,140,Evacuate,Stay,with
17,roleplay,utility,12,120,16,140,Evacuate,Stay,without
17,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
17,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
18,roleplay,utility,12,120,16,140,Evacuate,Stay,with
18,roleplay,utility,12,120,16,140,Evacuate,Stay,without
18,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
18,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
19,roleplay,utility,12,120,16,140,Evacuate,Stay,with
19,roleplay,utility,12,120,16,140,Evacuate,Stay,without
19,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
19,roleplay,utility,12,120,24,160,Evacuate,Evacuate,without
20,roleplay,utility,12,120,16,140,Evacuate,Stay,with
20,roleplay,utility,12,120,24,160,Evacuate,Stay,without
20,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
20,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
0,predict,worse,12,120,16,140,Evacuate,Stay,with
0,predict,worse,12,120,16,140,Evacuate,Stay,without
0,predict,worse,12,120,16,140,Evacuate,Evacuate,with
0,predict,worse,12,120,16,140,Evacuate,Evacuate,without
1,predict,worse,15,120,16,140,Evacuate,Stay,with
1,predict,worse,15,120,16,140,Evacuate,Stay,without
1,predict,worse,15,120,20,140,Evacuate,Evacuate,with
1,predict,worse,15,120,16,140,Evacuate,Evacuate,without
2,predict,worse,12,120,16,140,Evacuate,Stay,with
2,predict,worse,12,120,16,140,Evacuate,Stay,without
2,predict,worse,12,120,16,140,Evacuate,Evacuate,with
2,predict,worse,12,120,16,140,Evacuate,Evacuate,without
3,predict,worse,12,120,16,140,Evacuate,Stay,with
3,predict,worse,12,120,16,140,Evacuate,Stay,without
3,predict,worse,12,120,16,140,Evacuate,Evacuate,with
3,predict,worse,12,120,16,140,Evacuate,Evacuate,without
4,predict,worse,12,120,16,140,Stay,Stay,with
4,predict,worse,12,120,16,140,Evacuate,Stay,without
4,predict,worse,12,120,16,140,Stay,Evacuate,with
4,predict,worse,12,120,16,140,Evacuate,Evacuate,without
5,predict,worse,12,120,16,140,Evacuate,Stay,with
5,predict,worse,12,120,16,140,Evacuate,Stay,without
5,predict,worse,12,120,16,140,Evacuate,Evacuate,with
5,predict,worse,12,120,16,140,Evacuate,Evacuate,without
6,predict,worse,12,120,16,140,Evacuate,Stay,with
6,predict,worse,12,120,16,140,Evacuate,Stay,without
6,predict,worse,12,120,16,140,Evacuate,Evacuate,with
6,predict,worse,12,120,16,140,Evacuate,Evacuate,without
7,predict,worse,12,120,16,140,Evacuate,Stay,with
7,predict,worse,12,120,16,140,Evacuate,Stay,without
7,predict,worse,12,120,16,140,Evacuate,Evacuate,with
7,predict,worse,12,120,16,140,Evacuate,Evacuate,without
8,predict,worse,14,125,20,160,Evacuate,Stay,with
8,predict,worse,14,125,20,160,Evacuate,Stay,without
8,predict,worse,14,125,20,140,Evacuate,Evacuate,with
8,predict,worse,14,125,16,140,Evacuate,Evacuate,without
9,predict,worse,14,125,20,140,Evacuate,Stay,with
9,predict,worse,14,125,16,140,Evacuate,Stay,without
9,predict,worse,14,125,20,150,Evacuate,Evacuate,with
9,predict,worse,14,125,16,140,Evacuate,Evacuate,without
10,predict,worse,12,120,16,140,Evacuate,Stay,with
10,predict,worse,12,120,16,140,Evacuate,Stay,without
10,predict,worse,12,120,16,140,Evacuate,Evacuate,with
10,predict,worse,12,120,16,140,Evacuate,Evacuate,without
11,predict,worse,12,120,16,140,Evacuate,Stay,with
11,predict,worse,12,120,16,140,Evacuate,Stay,without
11,predict,worse,12,120,16,140,Evacuate,Evacuate,with
11,predict,worse,12,120,24,160,Evacuate,Evacuate,without
12,predict,worse,16,120,20,140,Stay,Stay,with
12,predict,worse,16,120,16,140,Evacuate,Stay,without
12,predict,worse,16,120,16,140,Stay,Evacuate,with
12,predict,worse,16,120,16,140,Evacuate,Evacuate,without
13,predict,worse,16,120,16,140,Evacuate,Stay,with
13,predict,worse,16,120,16,140,Evacuate,Stay,without
13,predict,worse,16,120,20,140,Evacuate,Evacuate,with
13,predict,worse,16,120,16,140,Evacuate,Evacuate,without
14,predict,worse,16,120,20,140,Evacuate,Stay,with
14,predict,worse,16,120,16,140,Evacuate,Stay,without
14,predict,worse,16,120,20,140,Evacuate,Evacuate,with
14,predict,worse,16,120,16,140,Evacuate,Evacuate,without
15,predict,worse,16,150,16,160,Evacuate,Stay,with
15,predict,worse,16,150,16,140,Evacuate,Stay,without
15,predict,worse,16,150,16,140,Evacuate,Evacuate,with
15,predict,worse,16,150,16,140,Evacuate,Evacuate,without
16,predict,worse,15,120,20,140,Evacuate,Stay,with
16,predict,worse,15,120,16,140,Evacuate,Stay,without
16,predict,worse,15,120,16,140,Evacuate,Evacuate,with
16,predict,worse,15,120,16,140,Evacuate,Evacuate,without
17,predict,worse,12,120,16,140,Evacuate,Stay,with
17,predict,worse,12,120,16,140,Evacuate,Stay,without
17,predict,worse,12,120,16,140,Evacuate,Evacuate,with
17,predict,worse,12,120,16,140,Evacuate,Evacuate,without
18,predict,worse,12,120,16,140,Evacuate,Stay,with
18,predict,worse,12,120,16,140,Evacuate,Stay,without
18,predict,worse,12,120,16,140,Evacuate,Evacuate,with
18,predict,worse,12,120,16,140,Evacuate,Evacuate,without
19,predict,worse,12,120,16,140,Evacuate,Stay,with
19,predict,worse,12,120,16,140,Evacuate,Stay,without
19,predict,worse,12,120,16,140,Evacuate,Evacuate,with
19,predict,worse,12,120,16,140,Evacuate,Evacuate,without
20,predict,worse,12,120,16,140,Evacuate,Stay,with
20,predict,worse,12,120,24,160,Evacuate,Stay,without
20,predict,worse,12,120,16,140,Evacuate,Evacuate,with
20,predict,worse,12,120,16,140,Evacuate,Evacuate,without
0,predict,better,12,120,8,100,Evacuate,Stay,with
0,predict,better,12,120,8,100,Evacuate,Stay,without
0,predict,better,12,120,8,100,Evacuate,Evacuate,with
0,predict,better,12,120,10,100,Evacuate,Evacuate,without
1,predict,better,12,120,8,100,Evacuate,Stay,with
1,predict,better,12,120,8,100,Evacuate,Stay,without
1,predict,better,12,120,8,100,Evacuate,Evacuate,with
1,predict,better,12,120,8,100,Evacuate,Evacuate,without
2,predict,better,16,120,10,100,Evacuate,Stay,with
2,predict,better,16,120,8,100,Evacuate,Stay,without
2,predict,better,16,120,10,100,Evacuate,Evacuate,with
2,predict,better,16,120,12,120,Evacuate,Evacuate,without
3,predict,better,12,120,8,100,Evacuate,Stay,with
3,predict,better,12,120,12,100,Evacuate,Stay,without
3,predict,better,12,120,8,100,Evacuate,Evacuate,with
3,predict,better,12,120,10,110,Evacuate,Evacuate,without
4,predict,better,12,120,8,100,Stay,Stay,with
4,predict,better,12,120,10,100,Evacuate,Stay,without
4,predict,better,12,120,8,100,Stay,Evacuate,with
4,predict,better,12,120,10,120,Evacuate,Evacuate,without
5,predict,better,14,120,10,100,Evacuate,Stay,with
5,predict,better,14,120,10,110,Evacuate,Stay,without
5,predict,better,14,120,10,100,Evacuate,Evacuate,with
5,predict,better,14,120,12,100,Evacuate,Evacuate,without
6,predict,better,15,120,10,100,Stay,Stay,with
6,predict,better,15,120,8,100,Evacuate,Stay,without
6,predict,better,15,120,10,100,Stay,Evacuate,with
6,predict,better,15,120,10,110,Evacuate,Evacuate,without
7,predict,better,12,120,8,100,Evacuate,Stay,with
7,predict,better,12,120,12,100,Evacuate,Stay,without
7,predict,better,12,120,8,100,Evacuate,Evacuate,with
7,predict,better,12,120,12,100,Evacuate,Evacuate,without
8,predict,better,12,120,8,100,Stay,Stay,with
8,predict,better,12,120,8,100,Evacuate,Stay,without
8,predict,better,12,120,8,100,Stay,Evacuate,with
8,predict,better,12,120,10,110,Evacuate,Evacuate,without
9,predict,better,14,120,10,100,Evacuate,Stay,with
9,predict,better,14,120,10,100,Evacuate,Stay,without
9,predict,better,14,120,10,100,Evacuate,Evacuate,with
9,predict,better,14,120,10,100,Evacuate,Evacuate,without
10,predict,better,12,120,8,100,Evacuate,Stay,with
10,predict,better,12,120,8,100,Evacuate,Stay,without
10,predict,better,12,120,8,100,Evacuate,Evacuate,with
10,predict,better,12,120,12,100,Evacuate,Evacuate,without
11,predict,better,16,120,10,100,Evacuate,Stay,with
11,predict,better,16,120,10,100,Evacuate,Stay,without
11,predict,better,16,120,8,100,Evacuate,Evacuate,with
11,predict,better,16,120,10,100,Evacuate,Evacuate,without
12,predict,better,12,120,8,100,Evacuate,Stay,with
12,predict,better,12,120,12,120,Evacuate,Stay,without
12,predict,better,12,120,8,100,Evacuate,Evacuate,with
12,predict,better,12,120,12,120,Evacuate,Evacuate,without
13,predict,better,12,120,8,100,Evacuate,Stay,with
13,predict,better,12,120,8,100,Evacuate,Stay,without
13,predict,better,12,120,8,100,Evacuate,Evacuate,with
13,predict,better,12,120,10,110,Evacuate,Evacuate,without
14,predict,better,12,120,8,100,Stay,Stay,with
14,predict,better,12,120,8,100,Evacuate,Stay,without
14,predict,better,12,120,8,100,Stay,Evacuate,with
14,predict,better,12,120,10,110,Evacuate,Evacuate,without
15,predict,better,12,120,8,100,Stay,Stay,with
15,predict,better,12,120,10,110,Evacuate,Stay,without
15,predict,better,12,120,8,100,Stay,Evacuate,with
15,predict,better,12,120,10,100,Evacuate,Evacuate,without
16,predict,better,12,120,8,100,Stay,Stay,with
16,predict,better,12,120,10,110,Evacuate,Stay,without
16,predict,better,12,120,8,100,Stay,Evacuate,with
16,predict,better,12,120,10,100,Evacuate,Evacuate,without
17,predict,better,12,120,8,100,Evacuate,Stay,with
17,predict,better,12,120,12,100,Evacuate,Stay,without
17,predict,better,12,120,8,100,Evacuate,Evacuate,with
17,predict,better,12,120,8,100,Evacuate,Evacuate,without
18,predict,better,12,120,8,100,Evacuate,Stay,with
18,predict,better,12,120,12,120,Evacuate,Stay,without
18,predict,better,12,120,8,100,Evacuate,Evacuate,with
18,predict,better,12,120,10,100,Evacuate,Evacuate,without
19,predict,better,12,120,8,100,Evacuate,Stay,with
19,predict,better,12,120,10,100,Evacuate,Stay,without
19,predict,better,12,120,8,100,Evacuate,Evacuate,with
19,predict,better,12,120,10,100,Evacuate,Evacuate,without
20,predict,better,12,120,8,100,Evacuate,Stay,with
20,predict,better,12,120,8,100,Evacuate,Stay,without
20,predict,better,12,120,8,100,Evacuate,Evacuate,with
20,predict,better,12,120,10,100,Evacuate,Evacuate,without
0,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
0,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
0,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
0,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
1,predict,uncertainty,16,120,16,140,Evacuate,Stay,with
1,predict,uncertainty,16,120,16,140,Evacuate,Stay,without
1,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,with
1,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,without
2,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
2,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
2,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
2,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
3,predict,uncertainty,15,120,16,140,Evacuate,Stay,with
3,predict,uncertainty,15,120,16,140,Evacuate,Stay,without
3,predict,uncertainty,15,120,16,140,Evacuate,Evacuate,with
3,predict,uncertainty,15,120,16,140,Evacuate,Evacuate,without
4,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
4,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
4,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
4,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
5,predict,uncertainty,16,120,16,140,Stay,Stay,with
5,predict,uncertainty,16,120,16,140,Evacuate,Stay,without
5,predict,uncertainty,16,120,16,140,Stay,Evacuate,with
5,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,without
6,predict,uncertainty,16,120,16,140,Evacuate,Stay,with
6,predict,uncertainty,16,120,16,140,Evacuate,Stay,without
6,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,with
6,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,without
7,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
7,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
7,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
7,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
8,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
8,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
8,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
8,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
9,predict,uncertainty,16,120,16,140,Evacuate,Stay,with
9,predict,uncertainty,16,120,16,140,Evacuate,Stay,without
9,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,with
9,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,without
10,predict,uncertainty,14,120,16,140,Evacuate,Stay,with
10,predict,uncertainty,14,120,16,140,Evacuate,Stay,without
10,predict,uncertainty,14,120,16,140,Evacuate,Evacuate,with
10,predict,uncertainty,14,120,16,140,Evacuate,Evacuate,without
11,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
11,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
11,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
11,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
12,predict,uncertainty,12,120,16,140,Stay,Stay,with
12,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
12,predict,uncertainty,12,120,16,140,Stay,Evacuate,with
12,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
13,predict,uncertainty,12,120,16,140,Stay,Stay,with
13,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
13,predict,uncertainty,12,120,16,140,Stay,Evacuate,with
13,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
14,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
14,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
14,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
14,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
15,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
15,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
15,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
15,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
17,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
17,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
17,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
17,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
18,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
18,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
18,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
18,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
20,predict,uncertainty,15,120,16,140,Evacuate,Stay,with
20,predict,uncertainty,15,120,16,140,Evacuate,Stay,without
20,predict,uncertainty,15,120,16,140,Evacuate,Evacuate,with
20,predict,uncertainty,15,120,16,140,Evacuate,Evacuate,without
0,predict,utility,12,120,16,140,Evacuate,Stay,with
0,predict,utility,12,120,16,140,Evacuate,Stay,without
0,predict,utility,12,120,16,140,Evacuate,Evacuate,with
0,predict,utility,12,120,16,140,Evacuate,Evacuate,without
1,predict,utility,12,120,16,140,Evacuate,Stay,with
1,predict,utility,12,120,16,140,Evacuate,Stay,without
1,predict,utility,12,120,16,140,Evacuate,Evacuate,with
1,predict,utility,12,120,16,140,Evacuate,Evacuate,without
2,predict,utility,12,120,16,140,Evacuate,Stay,with
2,predict,utility,12,120,16,140,Evacuate,Stay,without
