perspective,item,Blender_1,Blender_2,Coffee maker_1,Coffee maker_2,Desk lamp_1,Desk lamp_2,Kettle_1,Kettle_2,Photo Frame_1,Photo Frame_2,Radio_1,Radio_2,Sandwich maker_1,Sandwich maker_2,Sleeping bag_1,Sleeping bag_2,Table Fan_1,Table Fan_2,Toaster_1,Toaster_2,choices_1,choices_2,choices_diff,decision,forced_decision,prior,Chicken wings_1,Chicken wings_2,French fries_1,French fries_2,Fried chicken_1,Fried chicken_2,Grilled Cheeses_1,Grilled Cheeses_2,Hamburgers_1,Hamburgers_2,Mashed potatoes_1,Mashed potatoes_2,Pasta_1,Pasta_2,Pizza_1,Pizza_2,Salad_1,Salad_2,Sushi_1,Sushi_2,Apple_1,Apple_2,Banana_1,Banana_2,Cherry_1,Cherry_2,Kiwi_1,Kiwi_2,Mango_1,Mango_2,Orange_1,Orange_2,Papaya_1,Papaya_2,Pineapple_1,Pineapple_2,Strawberry_1,Strawberry_2,Watermelon_1,Watermelon_2
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Apple,0,Apple,Apple,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Apple,0,Apple,Apple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Papaya,Cherry,0,Cherry,Papaya,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Papaya,Cherry,0,Cherry,Papaya,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Papaya,Cherry,0,Cherry,Cherry,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,8.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Papaya,Cherry,0,Cherry,Cherry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Apple,Pineapple,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Apple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,10.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Apple,Apple,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Apple,0,Apple,Apple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,8.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Orange,Pineapple,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Orange,Pineapple,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Orange,Orange,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Kiwi,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Kiwi,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,8.0,10.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Kiwi,3,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Kiwi,3,Mango,Mango,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Kiwi,3,Mango,Kiwi,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Kiwi,3,Mango,Kiwi,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Kiwi,3,Banana,Banana,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Kiwi,3,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Kiwi,3,Banana,Kiwi,with,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,10.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Kiwi,3,Banana,Kiwi,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,10.0,10.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,2,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,6.0,8.0,8.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,2,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,2,Strawberry,Papaya,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,10.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,2,Strawberry,Papaya,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,2,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,8.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,2,Cherry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,2,Strawberry,Cherry,with,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,6.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Cherry,2,Cherry,Cherry,without,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Kettle,Blender,0,Blender,Kettle,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,4.0,5.0,3.0,6.0,5.0,7.0,7.0,9.0,8.0,8.0,8.0,Kettle,Blender,0,Blender,Kettle,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,9.0,9.0,10.0,7.0,8.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,7.0,7.0,6.0,9.0,9.0,8.0,9.0,Kettle,Blender,0,Blender,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,8.0,Kettle,Blender,0,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,8.0,9.0,9.0,8.0,7.0,Sleeping bag,Desk lamp,0,Desk lamp,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,8.0,Sleeping bag,Desk lamp,0,Sleeping bag,Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,8.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Sleeping bag,Desk lamp,0,Desk lamp,Desk lamp,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,10.0,7.0,7.0,8.0,9.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,9.0,Sleeping bag,Desk lamp,0,Sleeping bag,Desk lamp,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Coffee maker,0,Coffee maker,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,7.0,8.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,10.0,8.0,8.0,Table Fan,Coffee maker,0,Coffee maker,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,10.0,7.0,8.0,8.0,9.0,6.0,5.0,5.0,4.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,9.0,Table Fan,Coffee maker,0,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,10.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,9.0,8.0,8.0,Table Fan,Coffee maker,0,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,10.0,7.0,7.0,8.0,9.0,6.0,5.0,5.0,4.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,9.0,Toaster,Blender,0,Toaster,Toaster,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,4.0,5.0,3.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,9.0,Toaster,Blender,0,Blender,Toaster,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,9.0,9.0,10.0,7.0,8.0,8.0,9.0,6.0,7.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,8.0,9.0,Toaster,Blender,0,Toaster,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,Toaster,Blender,0,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,9.0,Toaster,Kettle,0,Toaster,Toaster,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,9.0,Toaster,Kettle,0,Toaster,Toaster,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,9.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,8.0,9.0,8.0,8.0,7.0,Toaster,Kettle,0,Toaster,Kettle,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,Toaster,Kettle,0,Toaster,Kettle,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Radio,4,Table Fan,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,4.0,5.0,5.0,6.0,6.0,7.0,6.0,9.0,9.0,8.0,8.0,Table Fan,Radio,4,Radio,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0,8.0,9.0,8.0,8.0,7.0,Table Fan,Radio,4,Table Fan,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,9.0,9.0,8.0,8.0,Table Fan,Radio,4,Radio,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,10.0,7.0,8.0,8.0,9.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,9.0,Coffee maker,Radio,4,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,10.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,7.0,9.0,9.0,8.0,8.0,Coffee maker,Radio,4,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Coffee maker,Radio,4,Coffee maker,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,5.0,5.0,8.0,6.0,6.0,7.0,7.0,9.0,9.0,8.0,8.0,Coffee maker,Radio,4,Coffee maker,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,9.0,Toaster,Radio,3,Toaster,Toaster,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,9.0,Toaster,Radio,3,Toaster,Toaster,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0,8.0,9.0,8.0,8.0,7.0,Toaster,Radio,3,Toaster,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,4.0,5.0,7.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Toaster,Radio,3,Toaster,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Sandwich maker,3,Table Fan,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,9.0,9.0,8.0,8.0,Table Fan,Sandwich maker,3,Table Fan,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,8.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Sandwich maker,3,Table Fan,Sandwich maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,6.0,8.0,7.0,6.0,4.0,5.0,3.0,6.0,9.0,7.0,5.0,9.0,8.0,8.0,8.0,Table Fan,Sandwich maker,3,Table Fan,Sandwich maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,8.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Photo Frame,3,Table Fan,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,8.0,9.0,9.0,7.0,7.0,8.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,9.0,10.0,8.0,8.0,Table Fan,Photo Frame,3,Table Fan,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,8.0,8.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Photo Frame,3,Table Fan,Photo Frame,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,object,8.0,7.0,9.0,9.0,7.0,6.0,8.0,8.0,6.0,5.0,5.0,3.0,6.0,4.0,7.0,6.0,9.0,8.0,8.0,7.0,Table Fan,Photo Frame,3,Table Fan,Photo Frame,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Chicken wings,Fried chicken,with,9.0,10.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,9.0,10.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Chicken wings,Fried chicken,without,9.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,8.0,6.0,7.0,7.0,9.0,9.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Chicken wings,Chicken wings,with,9.0,10.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,9.0,10.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Chicken wings,0,Chicken wings,Chicken wings,without,9.0,9.0,8.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,8.0,6.0,7.0,7.0,9.0,9.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Chicken wings,Hamburgers,with,9.0,10.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,9.0,10.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Hamburgers,Hamburgers,without,9.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0,10.0,8.0,6.0,7.0,7.0,9.0,9.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Chicken wings,Chicken wings,with,9.0,10.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,8.0,9.0,10.0,6.0,6.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Chicken wings,0,Hamburgers,Chicken wings,without,9.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,9.0,9.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken,Hamburgers,with,9.0,9.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,9.0,10.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Hamburgers,Hamburgers,without,9.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0,10.0,8.0,7.0,7.0,6.0,9.0,9.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken,Fried chicken,with,9.0,10.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,9.0,10.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Hamburgers,Fried chicken,without,9.0,8.0,8.0,9.0,9.0,10.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,6.0,9.0,9.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,French fries,0,French fries,Mashed potatoes,with,9.0,9.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,10.0,8.0,9.0,7.0,7.0,9.0,10.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,French fries,0,French fries,Mashed potatoes,without,9.0,8.0,8.0,9.0,9.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,6.0,9.0,9.0,6.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
