n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
14,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
14,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
15,roleplay,better,12,120,8,100,Evacuate,Stay,with
15,roleplay,better,12,120,8,100,Evacuate,Stay,without
15,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
15,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
16,roleplay,better,12,120,8,100,Evacuate,Stay,with
16,roleplay,better,12,120,8,100,Evacuate,Stay,without
16,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
16,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
17,roleplay,better,12,120,8,100,Evacuate,Stay,with
17,roleplay,better,12,120,8,100,Evacuate,Stay,without
17,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
17,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
18,roleplay,better,12,120,8,100,Evacuate,Stay,with
18,roleplay,better,12,120,8,100,Evacuate,Stay,without
18,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
18,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
19,roleplay,better,12,120,8,100,Evacuate,Stay,with
19,roleplay,better,12,120,8,100,Evacuate,Stay,without
19,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
19,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
20,roleplay,better,12,120,8,100,Evacuate,Stay,with
20,roleplay,better,12,120,8,100,Evacuate,Stay,without
20,roleplay,better,12,120,8,100,Evacuate,Evacuate,with
20,roleplay,better,12,120,8,100,Evacuate,Evacuate,without
0,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
0,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
0,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
0,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
1,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
1,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
1,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
1,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
2,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
2,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
2,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
2,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
3,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
3,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
3,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
3,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
4,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
4,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
4,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
4,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
5,roleplay,uncertainty,12,120,16,140,"Evacuate

I would choose to evacuate in this situation. A category 3 hurricane with potential winds up to 150 mph and flooding up to 20 inches is an extremely dangerous storm that could cause catastrophic damage. My one-story, single-detached house may not provide adequate protection against those conditions. It would be safer to get out of the storm's path and evacuate to a hotel further north until the hurricane passes. The cost of $150 or more per night is worth it to ensure my family's safety from such an intense hurricane. Trying to ride out a storm of that magnitude puts our lives at risk. Evacuating is the prudent choice.",Stay,with
5,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
5,roleplay,uncertainty,12,120,16,140,"Evacuate

I would choose to evacuate in this situation. A category 3 hurricane with potential winds up to 150 mph and flooding up to 20 inches is an extremely dangerous storm that could cause catastrophic damage. My one-story, single-detached house may not provide adequate protection against those conditions. It would be safer to get out of the storm's path and evacuate to a hotel further north until the hurricane passes. The cost of $150 or more per night is worth it to ensure my family's safety from such an intense hurricane. Trying to ride out a storm of that magnitude puts our lives at risk. Evacuating is the prudent choice.",Evacuate,with
5,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
6,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
6,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
6,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
6,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
7,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
7,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
7,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
7,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
8,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
8,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
8,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
8,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
9,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
9,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
9,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
9,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
10,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
10,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
10,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
10,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
11,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
11,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
11,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
11,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
12,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
12,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
12,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
12,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
13,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
13,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
13,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
13,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
14,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
14,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
14,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
14,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
15,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
15,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
15,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
15,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
16,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
16,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
16,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
16,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
17,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
17,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
17,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
17,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
18,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
18,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
18,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
18,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
19,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
19,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
19,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
19,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
20,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
20,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
20,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
20,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
0,roleplay,utility,12,120,16,140,Evacuate,Stay,with
0,roleplay,utility,12,120,16,140,Evacuate,Stay,without
0,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
0,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
1,roleplay,utility,12,120,16,140,Evacuate,Stay,with
1,roleplay,utility,12,120,16,160,Evacuate,Stay,without
1,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
1,roleplay,utility,12,120,16,160,Evacuate,Evacuate,without
2,roleplay,utility,12,120,16,140,Evacuate,Stay,with
2,roleplay,utility,12,120,24,160,Evacuate,Stay,without
2,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
2,roleplay,utility,12,120,24,160,Evacuate,Evacuate,without
3,roleplay,utility,12,120,16,140,Evacuate,Stay,with
3,roleplay,utility,12,120,16,140,Evacuate,Stay,without
3,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
3,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
4,roleplay,utility,12,120,16,140,Evacuate,Stay,with
4,roleplay,utility,12,120,24,160,Evacuate,Stay,without
4,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
4,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
5,roleplay,utility,12,120,16,140,Evacuate,Stay,with
5,roleplay,utility,12,120,24,160,Evacuate,Stay,without
5,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
5,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
6,roleplay,utility,12,120,16,140,Evacuate,Stay,with
6,roleplay,utility,12,120,16,140,Evacuate,Stay,without
6,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
6,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
7,roleplay,utility,12,120,16,140,Evacuate,Stay,with
7,roleplay,utility,12,120,16,140,Evacuate,Stay,without
7,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
7,roleplay,utility,12,120,24,160,Evacuate,Evacuate,without
8,roleplay,utility,12,120,16,140,Evacuate,Stay,with
8,roleplay,utility,12,120,16,140,Evacuate,Stay,without
8,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
8,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
9,roleplay,utility,12,120,16,140,Evacuate,Stay,with
9,roleplay,utility,12,120,16,140,Evacuate,Stay,without
9,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
9,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
10,roleplay,utility,12,120,16,140,Evacuate,Stay,with
10,roleplay,utility,12,120,16,140,Evacuate,Stay,without
10,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
10,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
11,roleplay,utility,12,120,16,140,Evacuate,Stay,with
11,roleplay,utility,12,120,16,140,Evacuate,Stay,without
11,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
11,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
12,roleplay,utility,12,120,16,140,Evacuate,Stay,with
12,roleplay,utility,12,120,16,140,Evacuate,Stay,without
12,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
12,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
13,roleplay,utility,12,120,16,140,Evacuate,Stay,with
13,roleplay,utility,12,120,16,140,Evacuate,Stay,without
13,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
13,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
14,roleplay,utility,12,120,16,140,Evacuate,Stay,with
14,roleplay,utility,12,120,16,140,"Evacuate

I would evacuate in this situation. Being on the predicted path of a potentially major hurricane with sustained winds up to 150 mph and flooding up to 20 inches, it seems too risky to try riding it out, even on the 5th floor of an apartment. The uncertainty in the forecast also makes me want to err on the side of caution. While evacuating and paying for a hotel can be an inconvenience and expense, it's better to be safe than to put myself in harm's way unnecessarily. My life and safety are the top priorities.",Stay,without
14,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
14,roleplay,utility,12,120,24,160,"Evacuate

I would evacuate in this situation. Being on the predicted path of a potentially major hurricane with sustained winds up to 150 mph and flooding up to 20 inches, it seems too risky to try riding it out, even on the 5th floor of an apartment. The uncertainty in the forecast also makes me want to err on the side of caution. While evacuating and paying for a hotel can be an inconvenience and expense, it's better to be safe than to put myself in harm's way unnecessarily. My life and safety are the top priorities.",Evacuate,without
15,roleplay,utility,12,120,16,140,Evacuate,Stay,with
15,roleplay,utility,12,120,16,140,Evacuate,Stay,without
15,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
15,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
16,roleplay,utility,12,120,16,140,Evacuate,Stay,with
16,roleplay,utility,12,120,16,140,Evacuate,Stay,without
16,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
16,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
17,roleplay,utility,12,120,16,140,Evacuate,Stay,with
17,roleplay,utility,12,120,16,140,Evacuate,Stay,without
17,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
17,roleplay,utility,12,120,16,140,Evacuate,Evacuate,without
18,roleplay,utility,12,120,16,140,Evacuate,Stay,with
18,roleplay,utility,12,120,16,140,Stay,Stay,without
18,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
18,roleplay,utility,12,120,24,160,Stay,Evacuate,without
19,roleplay,utility,12,120,16,140,Evacuate,Stay,with
19,roleplay,utility,12,120,16,140,Evacuate,Stay,without
19,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
19,roleplay,utility,12,120,24,160,Evacuate,Evacuate,without
20,roleplay,utility,12,120,16,140,Evacuate,Stay,with
20,roleplay,utility,12,120,16,140,Evacuate,Stay,without
20,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
20,roleplay,utility,12,120,24,160,Evacuate,Evacuate,without
0,predict,worse,12,120,16,140,Evacuate,Stay,with
0,predict,worse,12,120,16,140,Evacuate,Stay,without
0,predict,worse,12,120,16,140,Evacuate,Evacuate,with
0,predict,worse,12,120,16,140,Evacuate,Evacuate,without
1,predict,worse,12,120,16,140,Evacuate,Stay,with
1,predict,worse,12,120,16,140,Evacuate,Stay,without
1,predict,worse,12,120,16,140,Evacuate,Evacuate,with
1,predict,worse,12,120,16,140,Evacuate,Evacuate,without
2,predict,worse,12,120,16,140,Evacuate,Stay,with
2,predict,worse,12,120,16,140,Evacuate,Stay,without
2,predict,worse,12,120,16,140,Evacuate,Evacuate,with
2,predict,worse,12,120,16,140,Evacuate,Evacuate,without
3,predict,worse,12,120,16,140,Evacuate,Stay,with
3,predict,worse,12,120,16,140,Evacuate,Stay,without
3,predict,worse,12,120,16,140,Evacuate,Evacuate,with
3,predict,worse,12,120,16,140,Evacuate,Evacuate,without
4,predict,worse,12,120,16,140,Evacuate,Stay,with
4,predict,worse,12,120,16,140,Evacuate,Stay,without
4,predict,worse,12,120,16,140,Evacuate,Evacuate,with
4,predict,worse,12,120,16,140,Evacuate,Evacuate,without
5,predict,worse,12,120,16,140,Evacuate,Stay,with
5,predict,worse,12,120,16,140,Evacuate,Stay,without
5,predict,worse,12,120,16,140,Evacuate,Evacuate,with
5,predict,worse,12,120,16,140,Evacuate,Evacuate,without
6,predict,worse,12,120,16,140,Evacuate,Stay,with
6,predict,worse,12,120,16,140,Evacuate,Stay,without
6,predict,worse,12,120,16,140,Evacuate,Evacuate,with
6,predict,worse,12,120,16,140,Evacuate,Evacuate,without
7,predict,worse,12,120,16,140,Evacuate,Stay,with
7,predict,worse,12,120,16,140,Evacuate,Stay,without
7,predict,worse,12,120,16,140,Evacuate,Evacuate,with
7,predict,worse,12,120,16,140,Evacuate,Evacuate,without
8,predict,worse,12,120,16,140,Evacuate,Stay,with
8,predict,worse,12,120,16,140,Evacuate,Stay,without
8,predict,worse,12,120,16,140,Evacuate,Evacuate,with
8,predict,worse,12,120,16,140,Evacuate,Evacuate,without
9,predict,worse,12,120,16,140,Evacuate,Stay,with
9,predict,worse,12,120,16,140,Evacuate,Stay,without
9,predict,worse,12,120,16,140,Evacuate,Evacuate,with
9,predict,worse,12,120,16,140,Evacuate,Evacuate,without
10,predict,worse,12,120,16,140,Evacuate,Stay,with
10,predict,worse,12,120,16,140,Evacuate,Stay,without
10,predict,worse,12,120,16,140,Evacuate,Evacuate,with
10,predict,worse,12,120,16,140,Evacuate,Evacuate,without
11,predict,worse,12,120,16,140,Evacuate,Stay,with
11,predict,worse,12,120,16,140,Evacuate,Stay,without
11,predict,worse,12,120,16,140,Evacuate,Evacuate,with
11,predict,worse,12,120,16,140,Evacuate,Evacuate,without
12,predict,worse,12,120,16,140,Evacuate,Stay,with
12,predict,worse,12,120,16,140,Evacuate,Stay,without
12,predict,worse,12,120,16,140,Evacuate,Evacuate,with
12,predict,worse,12,120,20,150,Evacuate,Evacuate,without
13,predict,worse,12,120,16,140,Evacuate,Stay,with
13,predict,worse,12,120,16,140,Evacuate,Stay,without
13,predict,worse,12,120,16,140,Evacuate,Evacuate,with
13,predict,worse,12,120,24,160,Evacuate,Evacuate,without
14,predict,worse,12,120,16,140,Evacuate,Stay,with
14,predict,worse,12,120,16,140,Evacuate,Stay,without
14,predict,worse,12,120,16,140,Evacuate,Evacuate,with
14,predict,worse,12,120,24,160,Evacuate,Evacuate,without
15,predict,worse,12,120,16,140,Evacuate,Stay,with
15,predict,worse,12,120,16,140,Evacuate,Stay,without
15,predict,worse,12,120,16,140,Evacuate,Evacuate,with
15,predict,worse,12,120,16,140,Evacuate,Evacuate,without
16,predict,worse,12,120,16,140,Evacuate,Stay,with
16,predict,worse,12,120,16,140,Evacuate,Stay,without
16,predict,worse,12,120,16,140,Evacuate,Evacuate,with
16,predict,worse,12,120,16,140,Evacuate,Evacuate,without
17,predict,worse,12,120,16,140,Evacuate,Stay,with
17,predict,worse,12,120,16,140,Evacuate,Stay,without
17,predict,worse,12,120,16,140,Evacuate,Evacuate,with
17,predict,worse,12,120,16,140,Evacuate,Evacuate,without
18,predict,worse,12,120,16,140,Evacuate,Stay,with
18,predict,worse,12,120,16,140,Evacuate,Stay,without
18,predict,worse,12,120,16,140,Evacuate,Evacuate,with
18,predict,worse,12,120,16,140,Evacuate,Evacuate,without
19,predict,worse,12,120,16,140,Evacuate,Stay,with
19,predict,worse,12,120,16,140,Evacuate,Stay,without
19,predict,worse,12,120,16,140,Evacuate,Evacuate,with
19,predict,worse,12,120,16,140,Evacuate,Evacuate,without
20,predict,worse,12,120,16,140,Evacuate,Stay,with
20,predict,worse,12,120,16,140,Evacuate,Stay,without
20,predict,worse,12,120,16,140,Evacuate,Evacuate,with
20,predict,worse,12,120,16,140,Evacuate,Evacuate,without
0,predict,better,12,120,8,100,Evacuate,Stay,with
0,predict,better,12,120,8,100,Evacuate,Stay,without
0,predict,better,12,120,8,100,Evacuate,Evacuate,with
0,predict,better,12,120,8,100,Evacuate,Evacuate,without
1,predict,better,12,120,8,100,Evacuate,Stay,with
1,predict,better,12,120,8,100,Evacuate,Stay,without
1,predict,better,12,120,8,100,Evacuate,Evacuate,with
1,predict,better,12,120,8,100,Evacuate,Evacuate,without
2,predict,better,12,120,8,100,Evacuate,Stay,with
2,predict,better,12,120,8,100,Evacuate,Stay,without
2,predict,better,12,120,8,100,Evacuate,Evacuate,with
2,predict,better,12,120,8,100,Evacuate,Evacuate,without
3,predict,better,12,120,8,100,Evacuate,Stay,with
3,predict,better,12,120,8,100,Evacuate,Stay,without
3,predict,better,12,120,8,100,Evacuate,Evacuate,with
3,predict,better,12,120,8,100,Evacuate,Evacuate,without
4,predict,better,12,120,8,100,Evacuate,Stay,with
4,predict,better,12,120,8,100,Stay,Stay,without
4,predict,better,12,120,8,100,Evacuate,Evacuate,with
4,predict,better,12,120,8,100,Stay,Evacuate,without
5,predict,better,12,120,8,100,Evacuate,Stay,with
5,predict,better,12,120,8,100,Evacuate,Stay,without
5,predict,better,12,120,8,100,Evacuate,Evacuate,with
5,predict,better,12,120,8,100,Evacuate,Evacuate,without
6,predict,better,12,120,8,100,Evacuate,Stay,with
6,predict,better,12,120,8,100,Evacuate,Stay,without
6,predict,better,12,120,8,100,Evacuate,Evacuate,with
6,predict,better,12,120,8,100,Evacuate,Evacuate,without
7,predict,better,12,120,8,100,Evacuate,Stay,with
7,predict,better,12,120,8,100,Evacuate,Stay,without
7,predict,better,12,120,8,100,Evacuate,Evacuate,with
7,predict,better,12,120,8,100,Evacuate,Evacuate,without
8,predict,better,12,120,8,100,Evacuate,Stay,with
8,predict,better,12,120,8,100,Evacuate,Stay,without
8,predict,better,12,120,8,100,Evacuate,Evacuate,with
8,predict,better,12,120,8,100,Evacuate,Evacuate,without
9,predict,better,12,120,8,100,Evacuate,Stay,with
9,predict,better,12,120,8,100,Evacuate,Stay,without
9,predict,better,12,120,8,100,Evacuate,Evacuate,with
9,predict,better,12,120,8,100,Evacuate,Evacuate,without
10,predict,better,12,120,8,100,Evacuate,Stay,with
10,predict,better,12,120,8,100,Evacuate,Stay,without
10,predict,better,12,120,8,100,Evacuate,Evacuate,with
10,predict,better,12,120,8,100,Evacuate,Evacuate,without
11,predict,better,12,120,8,100,Evacuate,Stay,with
11,predict,better,12,120,8,100,Evacuate,Stay,without
11,predict,better,12,120,8,100,Evacuate,Evacuate,with
11,predict,better,12,120,8,100,Evacuate,Evacuate,without
12,predict,better,12,120,8,100,Evacuate,Stay,with
12,predict,better,12,120,8,100,Evacuate,Stay,without
12,predict,better,12,120,8,100,Evacuate,Evacuate,with
12,predict,better,12,120,8,100,Evacuate,Evacuate,without
13,predict,better,12,120,8,100,Evacuate,Stay,with
13,predict,better,12,120,8,100,Evacuate,Stay,without
13,predict,better,12,120,8,100,Evacuate,Evacuate,with
13,predict,better,12,120,8,100,Evacuate,Evacuate,without
14,predict,better,12,120,8,100,Evacuate,Stay,with
14,predict,better,12,120,10,105,Evacuate,Stay,without
14,predict,better,12,120,8,100,Evacuate,Evacuate,with
14,predict,better,12,120,8,100,Evacuate,Evacuate,without
15,predict,better,12,120,8,100,Evacuate,Stay,with
15,predict,better,12,120,8,100,Evacuate,Stay,without
15,predict,better,12,120,8,100,Evacuate,Evacuate,with
15,predict,better,12,120,8,100,Evacuate,Evacuate,without
16,predict,better,12,120,8,100,Evacuate,Stay,with
16,predict,better,12,120,8,100,Evacuate,Stay,without
16,predict,better,12,120,8,100,Evacuate,Evacuate,with
16,predict,better,12,120,8,100,Evacuate,Evacuate,without
17,predict,better,12,120,8,100,Evacuate,Stay,with
17,predict,better,12,120,8,100,Stay,Stay,without
17,predict,better,12,120,8,100,Evacuate,Evacuate,with
17,predict,better,12,120,8,100,Stay,Evacuate,without
18,predict,better,12,120,8,100,Evacuate,Stay,with
18,predict,better,12,120,8,100,Evacuate,Stay,without
18,predict,better,12,120,8,100,Evacuate,Evacuate,with
18,predict,better,12,120,8,100,Evacuate,Evacuate,without
19,predict,better,12,120,8,100,Evacuate,Stay,with
19,predict,better,12,120,8,100,Evacuate,Stay,without
19,predict,better,12,120,8,100,Evacuate,Evacuate,with
19,predict,better,12,120,8,100,Evacuate,Evacuate,without
20,predict,better,12,120,8,100,Evacuate,Stay,with
20,predict,better,12,120,8,100,Evacuate,Stay,without
20,predict,better,12,120,8,100,Evacuate,Evacuate,with
20,predict,better,12,120,8,100,Evacuate,Evacuate,without
0,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
0,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
0,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
0,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
1,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
1,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
1,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
1,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
2,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
2,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
2,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
2,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
3,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
3,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
3,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
3,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
4,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
4,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
4,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
4,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
5,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
5,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
5,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
5,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
6,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
6,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
6,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
6,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
7,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
7,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
7,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
7,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
8,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
8,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
8,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
8,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
9,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
9,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
9,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
9,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
10,predict,uncertainty,12,120,16,140,Stay,Stay,with
10,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
10,predict,uncertainty,12,120,16,140,Stay,Evacuate,with
10,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
11,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
11,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
11,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
11,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
12,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
12,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
12,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
12,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
13,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
13,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
13,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
13,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
14,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
14,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
14,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
14,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
15,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
15,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
15,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
15,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
